Tiempo,Acetona %w,Etanol %w,Butanol %w,Reflujo,Flujo de salida lateral,Carga térmica
1662.4,0.986976,0.977202,0.989314,8.49609,0.0162728,38081.5
1662.8,0.986975,0.977279,0.989313,8.52945,0.0243507,38195.8
1663.2,0.986973,0.977356,0.989315,8.56238,0.0336989,38306.6
1663.6,0.986972,0.977431,0.989316,8.59477,0.0442588,38413.1
1664,0.98697,0.977499,0.989318,8.62641,0.0559641,38514.4
1664.4,0.986969,0.977567,0.989319,8.65712,0.0687423,38610.2
1664.8,0.98697,0.977628,0.989321,8.68672,0.082515,38699.3
1665.2,0.986972,0.977687,0.989322,8.7151,0.0971996,38781.5
1665.6,0.986973,0.977741,0.989324,8.74202,0.112709,38856.1
1666,0.986974,0.977791,0.989327,8.76735,0.128953,38922.9
1666.4,0.986976,0.977835,0.989331,8.79095,0.145838,38981.3
1666.8,0.986977,0.977874,0.989335,8.81268,0.163267,39031
1667.2,0.986978,0.977908,0.989339,8.83238,0.181143,39071.7
1667.6,0.986982,0.977937,0.989343,8.84992,0.199363,39103.1
1668,0.986985,0.97796,0.989347,8.86517,0.217826,39125
1668.4,0.986989,0.977978,0.98935,8.87801,0.236429,39137.2
1668.8,0.986993,0.977988,0.989354,8.88833,0.255061,39139.6
1669.2,0.986997,0.977996,0.989358,8.89603,0.273621,39132.1
1669.6,0.987001,0.977994,0.989362,8.90105,0.292,39114.6
1670,0.987005,0.977988,0.989366,8.9033,0.310091,39087.2
1670.4,0.987009,0.977975,0.98937,8.90276,0.327788,39049.9
1670.8,0.987013,0.977956,0.989374,8.8994,0.344986,39002.9
1671.2,0.987017,0.977933,0.989379,8.89323,0.36158,38946.5
1671.6,0.987022,0.977901,0.989383,8.88427,0.37747,38881
1672,0.987026,0.977867,0.989387,8.87257,0.392557,38806.7
1672.4,0.987031,0.977823,0.989391,8.8582,0.406747,38724
1672.8,0.987035,0.977779,0.989395,8.84125,0.419949,38633.6
1673.2,0.98704,0.977724,0.989399,8.82184,0.432079,38535.9
1673.6,0.987044,0.977669,0.989403,8.80009,0.443056,38431.6
1674,0.987049,0.977605,0.989407,8.77617,0.452808,38321.5
1674.4,0.987053,0.977541,0.989411,8.75024,0.461269,38206.2
1674.8,0.987058,0.977469,0.989415,8.72248,0.46838,38086.6
1675.2,0.987062,0.977396,0.989419,8.69308,0.474092,37963.5
1675.6,0.987067,0.977318,0.989423,8.66226,0.478362,37837.6
1676,0.987071,0.977239,0.989427,8.63022,0.481158,37710.1
1676.4,0.987076,0.977159,0.989429,8.5972,0.482456,37581.5
1676.8,0.98708,0.977078,0.98943,8.5634,0.482244,37453.1
1677.2,0.987085,0.976996,0.98943,8.52905,0.480517,37325.2
1677.6,0.987089,0.976915,0.989431,8.49442,0.477282,37199
1678,0.987093,0.976833,0.989431,8.45972,0.472555,37075.3
1678.4,0.987098,0.976751,0.989432,8.42513,0.466362,36954.9
1678.8,0.987099,0.97667,0.989432,8.3909,0.45874,36838.5
1679.2,0.9871,0.976588,0.989431,8.35725,0.449735,36726.8
1679.6,0.9871,0.976507,0.989429,8.32437,0.439401,36620.3
1680,0.9871,0.976425,0.989427,8.29246,0.427804,36520
1680.4,0.987101,0.976347,0.989424,8.26167,0.415015,36426.2
1680.8,0.987101,0.976279,0.989422,8.23225,0.401116,36339.6
1681.2,0.987101,0.976212,0.98942,8.20432,0.386193,36260.5
1681.6,0.987099,0.976154,0.989418,8.17804,0.370344,36189.3
1682,0.987096,0.976096,0.989415,8.15355,0.353667,36126.5
1682.4,0.987094,0.976048,0.989411,8.13098,0.336269,36072.3
1682.8,0.987092,0.976003,0.989407,8.11042,0.31826,36026.9
1683.2,0.987089,0.975966,0.989403,8.09199,0.299756,35990.5
1683.6,0.987087,0.975934,0.989399,8.07578,0.280872,35963.3
1684,0.987084,0.975908,0.989394,8.06184,0.261727,35945.3
1684.4,0.987081,0.975891,0.98939,8.05025,0.242441,35936.5
1684.8,0.987076,0.975876,0.989386,8.04105,0.223135,35936.9
1685.2,0.987072,0.975873,0.989382,8.03428,0.203928,35946.5
1685.6,0.987067,0.975873,0.989378,8.02995,0.184938,35965
1686,0.987063,0.975882,0.989374,8.02808,0.166281,35992.5
1686.4,0.987058,0.975896,0.989369,8.02867,0.148071,36028.6
1686.8,0.987054,0.975917,0.989366,8.0317,0.130417,36073.2
1687.2,0.987049,0.975945,0.989362,8.03716,0.113425,36126
1687.6,0.987045,0.975976,0.989358,8.045,0.0971961,36186.6
1688,0.98704,0.976017,0.989355,8.05519,0.081825,36254.7
1688.4,0.987036,0.976061,0.989351,8.06768,0.0674017,36330.1
1688.8,0.987032,0.976112,0.989347,8.08238,0.0540097,36412.1
1689.2,0.987027,0.976166,0.989344,8.09925,0.0417257,36500.5
1689.6,0.987023,0.976226,0.98934,8.11817,0.0306196,36594.8
1690,0.987019,0.976287,0.989336,8.13908,0.0207537,36694.5
1690.4,0.987015,0.976357,0.989333,8.16185,0.0121831,36799
1690.8,0.987011,0.976427,0.989329,8.18638,0.00495472,36907.9
1691.2,0.987007,0.9765,0.989325,8.21254,4.10E-05,37020.5
1691.6,0.987003,0.976577,0.989322,8.24017,3.36E-05,37134.1
1692,0.986998,0.976653,0.989321,8.26896,1.81E-05,37248.6
1692.4,0.986994,0.97673,0.98932,8.2988,1.25E-05,37363.8
1692.8,0.98699,0.976806,0.989319,8.32957,1.17E-05,37480
1693.2,0.986986,0.976883,0.989318,8.36118,1.43E-05,37597.3
1693.6,0.986982,0.97696,0.989317,8.39353,3.05E-05,37716.1
1694,0.98698,0.977037,0.989316,8.42648,0.00370527,37835.5
1694.4,0.986978,0.977113,0.989315,8.45978,0.00897986,37954.1
1694.8,0.986977,0.97719,0.989314,8.49317,0.0156181,38071.3
1695.2,0.986975,0.977267,0.989313,8.52648,0.0235806,38185.9
1695.6,0.986974,0.977344,0.989315,8.55949,0.0328182,38297.1
1696,0.986972,0.977421,0.989316,8.59195,0.0432731,38404
1696.4,0.986971,0.977494,0.989318,8.62366,0.0548796,38505.8
1696.8,0.986969,0.97756,0.989319,8.65447,0.0675656,38602
1697.2,0.98697,0.977625,0.98932,8.68418,0.0812534,38691.7
1697.6,0.986972,0.977682,0.989322,8.71264,0.0958604,38774.5
1698,0.986973,0.977739,0.989323,8.73969,0.1113,38849.8
1698.4,0.986974,0.977786,0.989327,8.76517,0.127483,38917.3
1698.8,0.986975,0.977833,0.989331,8.78893,0.144314,38976.4
1699.2,0.986977,0.977871,0.989335,8.81083,0.1617,39026.9
1699.6,0.986978,0.977908,0.989339,8.83071,0.17954,39068.4
1700,0.986981,0.977934,0.989342,8.84845,0.197734,39100.7
1700.4,0.986985,0.97796,0.989346,8.86391,0.21618,39123.5
1700.8,0.986989,0.977976,0.98935,8.87697,0.234773,39136.5
1701.2,0.986993,0.977989,0.989354,8.88752,0.253408,39139.8
1701.6,0.986997,0.977994,0.989358,8.89546,0.271979,39133.2
1702,0.987001,0.977994,0.989362,8.90071,0.290378,39116.5
1702.4,0.987004,0.977989,0.989366,8.90322,0.308499,39090
1702.8,0.987008,0.977976,0.98937,8.90292,0.326235,39053.6
1703.2,0.987013,0.97796,0.989374,8.89982,0.343482,39007.5
1703.6,0.987017,0.977934,0.989378,8.8939,0.360134,38951.9
1704,0.987021,0.977905,0.989382,8.88518,0.37609,38887.2
1704.4,0.987026,0.977869,0.989386,8.87372,0.391253,38813.6
1704.8,0.98703,0.977828,0.98939,8.85958,0.405526,38731.7
1705.2,0.987035,0.977781,0.989395,8.84286,0.418819,38641.9
1705.6,0.987039,0.977729,0.989399,8.82366,0.431048,38544.8
1706,0.987044,0.977672,0.989403,8.80212,0.44213,38441.1
1706.4,0.987048,0.977611,0.989407,8.77838,0.451994,38331.5
1706.8,0.987053,0.977545,0.989411,8.75262,0.460572,38216.6
1707.2,0.987057,0.977476,0.989415,8.72501,0.467806,38097.4
1707.6,0.987062,0.977401,0.989419,8.69575,0.473643,37974.5
1708,0.987066,0.977326,0.989423,8.66501,0.478043,37848.9
1708.4,0.98707,0.977246,0.989427,8.63308,0.48097,37721.4
1708.8,0.987075,0.977164,0.989429,8.60014,0.482403,37593
1709.2,0.987079,0.977083,0.989429,8.56641,0.482325,37464.5
1709.6,0.987084,0.977,0.98943,8.53214,0.480732,37336.5
1710,0.987088,0.976918,0.989431,8.49751,0.477634,37209.6
1710.4,0.987093,0.976835,0.989431,8.46278,0.473039,37086
1710.8,0.987097,0.976752,0.989432,8.42816,0.466976,36965.3
1711.2,0.987099,0.976669,0.989433,8.3939,0.459478,36848.4
1711.6,0.9871,0.976586,0.989431,8.36019,0.450592,36736.3
1712,0.9871,0.976503,0.989429,8.32724,0.440373,36629.4
1712.4,0.9871,0.976428,0.989427,8.29524,0.428884,36528.6
1712.8,0.9871,0.976355,0.989425,8.26438,0.416198,36434.2
1713.2,0.987101,0.976284,0.989423,8.23479,0.402393,36346.9
1713.6,0.987101,0.976219,0.98942,8.20673,0.387557,36267.1
1714,0.987099,0.976158,0.989418,8.1803,0.371786,36195.3
1714.4,0.987097,0.976103,0.989416,8.15565,0.355178,36131.7
1714.8,0.987094,0.976052,0.989411,8.1329,0.337839,36076.7
1715.2,0.987092,0.976008,0.989407,8.11216,0.31988,36030.6
1715.6,0.987089,0.975969,0.989403,8.09354,0.301415,35993.4
1716,0.987087,0.975936,0.989399,8.07712,0.28256,35965.3
1716.4,0.987084,0.975911,0.989395,8.06298,0.263433,35946.5
1716.8,0.987081,0.975889,0.989391,8.05118,0.244154,35936.9
1717.2,0.987077,0.975879,0.989386,8.04177,0.224846,35936.5
1717.6,0.987072,0.975872,0.989382,8.03478,0.205625,35945.2
1718,0.987068,0.975874,0.989378,8.03023,0.186611,35963
1718.4,0.987063,0.975881,0.989374,8.02814,0.16792,35989.7
1718.8,0.987059,0.975894,0.98937,8.02851,0.149665,36025.1
1719.2,0.987054,0.975916,0.989366,8.03133,0.131958,36068.9
1719.6,0.98705,0.97594,0.989362,8.03657,0.114903,36121
1720,0.987045,0.975975,0.989359,8.04421,0.0986018,36180.9
1720.4,0.987041,0.976012,0.989355,8.05419,0.0831507,36248.4
1720.8,0.987036,0.976058,0.989351,8.06647,0.0686396,36323.1
1721.2,0.987032,0.976106,0.989348,8.08099,0.0551527,36404.6
1721.6,0.987028,0.976162,0.989344,8.09766,0.0427673,36492.4
1722,0.987023,0.976219,0.98934,8.11641,0.0315539,36586.2
1722.4,0.987019,0.976284,0.989336,8.13714,0.0215755,36685.4
1722.8,0.987015,0.976349,0.989333,8.15975,0.0128878,36789.5
1723.2,0.987011,0.976421,0.989329,8.18413,0.00553857,36898.1
1723.6,0.987007,0.976494,0.989325,8.21015,2.63E-05,37010.4
1724,0.987003,0.976569,0.989322,8.23767,3.58E-05,37123.9
1724.4,0.986999,0.976646,0.989321,8.26636,1.90E-05,37238.3
1724.8,0.986995,0.976724,0.98932,8.29611,1.27E-05,37353.5
1725.2,0.986991,0.976802,0.989319,8.32681,1.16E-05,37469.6
1725.6,0.986987,0.976879,0.989318,8.35835,1.39E-05,37586.9
1726,0.986982,0.976957,0.989317,8.39063,1.99E-05,37705.5
1726.4,0.98698,0.977034,0.989316,8.42353,0.00330365,37824.9
1726.8,0.986978,0.977112,0.989315,8.45681,0.00845555,37943.7
1727.2,0.986977,0.977189,0.989314,8.4902,0.0149741,38060.9
1727.6,0.986975,0.977266,0.989313,8.52354,0.0228208,38175.7
1728,0.986974,0.977343,0.989315,8.55658,0.0319475,38287.2
1728.4,0.986972,0.977418,0.989316,8.58909,0.0422969,38394.5
1728.8,0.986971,0.977487,0.989317,8.62088,0.053804,38496.8
1729.2,0.986969,0.977555,0.989319,8.65177,0.0663972,38593.7
1729.6,0.98697,0.977617,0.98932,8.68159,0.0799992,38684
1730,0.986972,0.977677,0.989322,8.71017,0.0945281,38767.4
1730.4,0.986973,0.977732,0.989323,8.73735,0.109898,38843.5
1730.8,0.986974,0.977782,0.989327,8.76297,0.126018,38911.6
1731.2,0.986975,0.977828,0.989331,8.78689,0.142796,38971.5
1731.6,0.986977,0.977868,0.989334,8.80896,0.160136,39022.8
1732,0.986978,0.977903,0.989338,8.82903,0.177939,39065.1
1732.4,0.986981,0.977932,0.989342,8.84697,0.196106,39098.2
1732.8,0.986985,0.977957,0.989346,8.86263,0.214534,39121.8
1733.2,0.986989,0.977976,0.98935,8.87591,0.233118,39135.8
1733.6,0.986993,0.977987,0.989354,8.88669,0.251754,39139.9
1734,0.986996,0.977996,0.989357,8.89486,0.270335,39134.1
1734.4,0.987,0.977994,0.989361,8.90036,0.288754,39118.4
1734.8,0.987004,0.97799,0.989365,8.90311,0.306904,39092.8
1735.2,0.987008,0.977978,0.98937,8.90306,0.324679,39057.2
1735.6,0.987012,0.97796,0.989374,8.90021,0.341972,39012
1736,0.987017,0.977938,0.989378,8.89453,0.358681,38957.2
1736.4,0.987021,0.977907,0.989382,8.88607,0.374704,38893.3
1736.8,0.987026,0.977874,0.989386,8.87485,0.389941,38820.5
1737.2,0.98703,0.977831,0.98939,8.86095,0.404297,38739.3
1737.6,0.987034,0.977787,0.989394,8.84445,0.417681,38650.2
1738,0.987039,0.977733,0.989398,8.82546,0.430007,38553.7
1738.4,0.987043,0.977679,0.989402,8.80412,0.441194,38450.4
1738.8,0.987048,0.977616,0.989406,8.78057,0.451169,38341.3
1739.2,0.987052,0.977553,0.98941,8.75498,0.459864,38226.9
1739.6,0.987057,0.977481,0.989414,8.72753,0.467219,38108
1740,0.987061,0.977409,0.989418,8.69841,0.473182,37985.5
1740.4,0.987066,0.977332,0.989423,8.66779,0.477711,37860.1
1740.8,0.98707,0.977253,0.989427,8.63596,0.480771,37732.8
1741.2,0.987075,0.977174,0.989429,8.6031,0.482336,37604.3
1741.6,0.987079,0.97709,0.989429,8.56943,0.482393,37475.8
1742,0.987084,0.977006,0.98943,8.5352,0.480935,37347.8
1742.4,0.987088,0.976922,0.989431,8.5006,0.477967,37221.2
1742.8,0.987092,0.976838,0.989431,8.46594,0.473503,37097
1743.2,0.987097,0.976754,0.989432,8.43128,0.467568,36975.9
1743.6,0.987099,0.976672,0.989432,8.39693,0.460197,36858.7
1744,0.9871,0.976591,0.989431,8.36315,0.451434,36746.1
1744.4,0.9871,0.976511,0.989429,8.33011,0.441332,36638.7
1744.8,0.9871,0.976433,0.989427,8.29801,0.429954,36537.3
1745.2,0.987101,0.976361,0.989425,8.26704,0.417371,36442.4
1745.6,0.987101,0.976289,0.989423,8.23737,0.403662,36354.4
1746,0.987101,0.976225,0.989421,8.20916,0.388915,36273.9
1746.4,0.987099,0.976162,0.989418,8.18258,0.373223,36201.4
1746.8,0.987097,0.976108,0.989416,8.15777,0.356685,36137.1
1747.2,0.987094,0.976055,0.989412,8.13484,0.339407,36081.3
1747.6,0.987092,0.976012,0.989408,8.11392,0.321499,36034.3
1748,0.98709,0.975972,0.989404,8.09511,0.303074,35996.3
1748.4,0.987087,0.975939,0.989399,8.07849,0.284248,35967.4
1748.8,0.987085,0.975913,0.989395,8.06415,0.265141,35947.8
1749.2,0.987082,0.975892,0.989391,8.05214,0.245872,35937.3
1749.6,0.987077,0.97588,0.989387,8.04251,0.22656,35936.1
1750,0.987073,0.975871,0.989383,8.0353,0.207327,35944.1
1750.4,0.987068,0.975874,0.989378,8.03054,0.188289,35961.1
1750.8,0.987064,0.975879,0.989374,8.02823,0.169565,35987
1751.2,0.987059,0.975893,0.98937,8.02838,0.151268,36021.6
1751.6,0.987055,0.975913,0.989366,8.03098,0.133507,36064.7
1752,0.98705,0.975938,0.989362,8.03601,0.11639,36116
1752.4,0.987046,0.975972,0.989359,8.04344,0.100018,36175.3
1752.8,0.987041,0.976008,0.989355,8.05321,0.084488,36242.1
1753.2,0.987037,0.976054,0.989351,8.06529,0.06989,36316.2
1753.6,0.987032,0.9761,0.989348,8.07961,0.056309,36397.1
1754,0.987028,0.976157,0.989344,8.0961,0.0438229,36484.4
1754.4,0.987024,0.976213,0.98934,8.11466,0.0325027,36577.6
1754.8,0.98702,0.976278,0.989337,8.13522,0.0224123,36676.4
1755.2,0.987016,0.976343,0.989333,8.15767,0.0136079,36780.1
1755.6,0.987011,0.976414,0.98933,8.1819,0.00613801,36888.2
1756,0.987007,0.976487,0.989326,8.20778,2.00E-04,37000.3
1756.4,0.987003,0.976562,0.989322,8.23514,3.82E-05,37113.9
1756.8,0.986999,0.976639,0.989321,8.26373,1.99E-05,37228.2
1757.2,0.986995,0.976717,0.98932,8.2934,1.30E-05,37343.3
1757.6,0.986991,0.976795,0.989319,8.32402,1.15E-05,37459.2
1758,0.986987,0.976873,0.989318,8.35549,1.35E-05,37576.4
1758.4,0.986983,0.976951,0.989317,8.38771,1.92E-05,37695
1758.8,0.98698,0.977028,0.989316,8.4206,0.00291375,37814.2
1759.2,0.986978,0.977105,0.989315,8.45383,0.00794263,37933.1
1759.6,0.986977,0.977182,0.989314,8.4872,0.0143411,38050.6
1760,0.986975,0.97726,0.989313,8.52056,0.0220716,38165.8
1760.4,0.986974,0.977337,0.989314,8.55367,0.0310867,38277.6
1760.8,0.986972,0.977412,0.989316,8.58623,0.0413299,38385.3
1761.2,0.986971,0.977481,0.989317,8.61809,0.0527369,38488.1
1761.6,0.986969,0.97755,0.989319,8.64907,0.0652366,38585.3
1762,0.98697,0.977612,0.98932,8.67899,0.0787522,38676.2
1762.4,0.986971,0.977672,0.989322,8.70768,0.0932021,38760.3
1762.8,0.986973,0.977727,0.989323,8.73499,0.1085,38837
1763.2,0.986974,0.977778,0.989326,8.76076,0.124558,38905.9
1763.6,0.986975,0.977824,0.98933,8.78484,0.141281,38966.5
1764,0.986977,0.977865,0.989334,8.80708,0.158575,39018.6
1764.4,0.986978,0.9779,0.989338,8.82733,0.176341,39061.7
1764.8,0.986981,0.97793,0.989342,8.84546,0.19448,39095.6
1765.2,0.986984,0.977955,0.989346,8.86133,0.212888,39120.1
1765.6,0.986988,0.977974,0.989349,8.87483,0.231463,39134.9
1766,0.986992,0.977986,0.989353,8.88583,0.250099,39139.9
1766.4,0.986996,0.977995,0.989357,8.89424,0.268689,39135.1
1766.8,0.987,0.977994,0.989361,8.89998,0.287126,39120.2
1767.2,0.987004,0.97799,0.989365,8.90298,0.305305,39095.4
1767.6,0.987008,0.977979,0.989369,8.90318,0.323117,39060.8
1768,0.987012,0.977962,0.989373,8.90058,0.340458,39016.4
1768.4,0.987016,0.97794,0.989377,8.89515,0.357223,38962.5
1768.8,0.987021,0.97791,0.989382,8.88693,0.373311,38899.3
1769.2,0.987025,0.977878,0.989386,8.87596,0.388622,38827.3
1769.6,0.98703,0.977835,0.98939,8.86229,0.40306,38746.8
1770,0.987034,0.977792,0.989394,8.84602,0.416534,38658.4
1770.4,0.987039,0.977738,0.989398,8.82725,0.428957,38562.6
1770.8,0.987043,0.977685,0.989402,8.80611,0.440249,38459.8
1771.2,0.987048,0.977622,0.989406,8.78275,0.450335,38351.2
1771.6,0.987052,0.977559,0.98941,8.75734,0.459146,38237.3
1772,0.987057,0.977487,0.989414,8.73005,0.466622,38118.7
1772.4,0.987061,0.977416,0.989418,8.70107,0.472711,37996.5
1772.8,0.987065,0.977339,0.989422,8.67056,0.477369,37871.3
1773.2,0.98707,0.97726,0.989426,8.63884,0.48056,37744.1
1773.6,0.987074,0.977181,0.989429,8.60606,0.48226,37615.8
1774,0.987079,0.977097,0.989429,8.57245,0.482451,37487.3
1774.4,0.987083,0.977013,0.98943,8.53824,0.481127,37359.1
1774.8,0.987088,0.976929,0.989431,8.50366,0.478293,37232.4
1775.2,0.987092,0.976845,0.989431,8.46897,0.473961,37107.9
1775.6,0.987097,0.976761,0.989432,8.43432,0.468156,36986.5
1776,0.987099,0.97668,0.989432,8.39996,0.460911,36868.9
1776.4,0.9871,0.976599,0.989432,8.36612,0.452269,36755.9
1776.8,0.9871,0.976518,0.989429,8.33301,0.442284,36648
1777.2,0.9871,0.976441,0.989427,8.30082,0.431016,36546.1
1777.6,0.987101,0.976368,0.989425,8.26974,0.418537,36450.5
1778,0.987101,0.976295,0.989423,8.23995,0.404925,36361.9
1778.4,0.987101,0.976231,0.989421,8.21161,0.390266,36280.8
1778.8,0.987099,0.976167,0.989419,8.18488,0.374654,36207.5
1779.2,0.987097,0.976113,0.989416,8.1599,0.358187,36142.4
1779.6,0.987095,0.976059,0.989412,8.1368,0.340971,36085.9
1780,0.987092,0.976016,0.989408,8.11569,0.323114,36038.1
1780.4,0.98709,0.975975,0.989404,8.09669,0.30473,35999.3
1780.8,0.987087,0.975942,0.9894,8.07988,0.285935,35969.6
1781.2,0.987085,0.975915,0.989396,8.06533,0.266848,35949.1
1781.6,0.987082,0.975894,0.989391,8.05311,0.247588,35937.9
1782,0.987077,0.975881,0.989387,8.04326,0.228275,35935.9
1782.4,0.987073,0.975871,0.989383,8.03584,0.20903,35943
1782.8,0.987068,0.975873,0.989379,8.03086,0.18997,35959.2
1783.2,0.987064,0.975878,0.989375,8.02833,0.171213,35984.3
1783.6,0.98706,0.975892,0.989371,8.02827,0.152873,36018.2
1784,0.987055,0.975911,0.989367,8.03065,0.135061,36060.5
1784.4,0.987051,0.975936,0.989363,8.03546,0.117882,36111.1
1784.8,0.987046,0.975969,0.989359,8.04268,0.10144,36169.7
1785.2,0.987042,0.976004,0.989356,8.05225,0.085831,36235.9
1785.6,0.987037,0.97605,0.989352,8.06413,0.0711465,36309.3
1786,0.987033,0.976096,0.989348,8.07825,0.0574718,36389.6
1786.4,0.987029,0.976152,0.989345,8.09454,0.0448853,36476.4
1786.8,0.987024,0.976208,0.989341,8.11293,0.0334587,36569.3
1787.2,0.98702,0.976272,0.989337,8.13332,0.0232566,36667.6
1787.6,0.987016,0.976337,0.989334,8.1556,0.0143357,36770.8
1788,0.987012,0.976408,0.98933,8.17967,0.00674542,36878.6
1788.4,0.987008,0.976481,0.989326,8.20541,5.27E-04,36990.2
1788.8,0.987004,0.976555,0.989323,8.23265,4.09E-05,37103.7
1789.2,0.987,0.976633,0.989321,8.26115,2.09E-05,37218
1789.6,0.986995,0.97671,0.98932,8.29072,1.34E-05,37333.1
1790,0.986991,0.976788,0.989319,8.32126,1.15E-05,37448.9
1790.4,0.986987,0.976866,0.989318,8.35266,1.32E-05,37565.8
1790.8,0.986983,0.976943,0.989317,8.38482,1.85E-05,37684.4
1791.2,0.98698,0.977021,0.989316,8.41763,0.00253351,37803.7
1791.6,0.986979,0.977098,0.989315,8.45088,0.00743913,37922.7
1792,0.986977,0.977175,0.989314,8.48428,0.0137173,38040.2
1792.4,0.986976,0.977253,0.989313,8.51765,0.0213312,38155.5
1792.8,0.986974,0.97733,0.989314,8.55073,0.0302343,38267.7
1793.2,0.986972,0.977405,0.989316,8.58334,0.0403709,38375.8
1793.6,0.986971,0.977474,0.989317,8.61526,0.0516772,38479
1794,0.986969,0.977544,0.989319,8.64632,0.0640829,38576.9
1794.4,0.98697,0.977606,0.98932,8.67634,0.0775115,38668.4
1794.8,0.986971,0.977667,0.989321,8.70514,0.0918818,38753.1
1795.2,0.986973,0.977723,0.989323,8.73263,0.107108,38830.5
1795.6,0.986974,0.977774,0.989326,8.75854,0.123102,38900.1
1796,0.986975,0.97782,0.98933,8.78277,0.13977,38961.5
1796.4,0.986976,0.977861,0.989334,8.80518,0.157017,39014.3
1796.8,0.986978,0.977897,0.989338,8.82562,0.174745,39058.3
1797.2,0.98698,0.977927,0.989341,8.84394,0.192855,39093
1797.6,0.986984,0.977953,0.989345,8.86002,0.211244,39118.3
1798,0.986988,0.977973,0.989349,8.87373,0.229808,39134
1798.4,0.986992,0.977985,0.989353,8.88496,0.248441,39139.9
1798.8,0.986996,0.977995,0.989357,8.8936,0.267041,39135.9
1799.2,0.987,0.977994,0.989361,8.89958,0.285496,39121.9
1799.6,0.987003,0.977991,0.989365,8.90282,0.303702,39098
1800,0.987007,0.97798,0.989369,8.90328,0.321551,39064.3
1800.4,0.987011,0.977964,0.989373,8.90092,0.338938,39020.7
1800.8,0.987016,0.977942,0.989377,8.89575,0.355759,38967.7
1801.2,0.98702,0.977913,0.989381,8.88777,0.371911,38905.3
1801.6,0.987025,0.977881,0.989385,8.87704,0.387294,38834.1
1802,0.987029,0.977838,0.989389,8.86361,0.401813,38754.3
1802.4,0.987034,0.977796,0.989393,8.84756,0.415377,38666.6
1802.8,0.987038,0.977743,0.989398,8.82901,0.427897,38571.4
1803.2,0.987043,0.97769,0.989402,8.80808,0.439292,38469.2
1803.6,0.987047,0.977627,0.989406,8.78491,0.449488,38361.1
1804,0.987051,0.977565,0.98941,8.75967,0.458415,38247.6
1804.4,0.987056,0.977494,0.989414,8.73254,0.466012,38129.4
1804.8,0.98706,0.977423,0.989418,8.7037,0.472226,38007.5
1805.2,0.987065,0.977346,0.989422,8.67336,0.477013,37882.6
1805.6,0.987069,0.977267,0.989426,8.64173,0.480335,37755.6
1806,0.987074,0.977189,0.989429,8.60903,0.482168,37627.3
1806.4,0.987078,0.977105,0.989429,8.57549,0.482493,37498.7
1806.8,0.987083,0.97702,0.98943,8.54129,0.481305,37370.5
